id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
86252,205,54,5401,103800030,5618,3/5/2013,12.3,OZ,1,2.89
86252,205,21,2108,101480010,12021,3/5/2013,64,OZ,1,3.79
86252,205,51,5117,104280040,18599,3/5/2013,10.2,OZ,3,5.37
86252,205,21,2106,103120030,12957,3/5/2013,101.4,OZ,1,5.89
86252,205,51,5115,101960010,3174,3/5/2013,5.9,OZ,2,3.3
86252,205,25,2508,102529323,16410,3/5/2013,64,OZ,1,3.99
86252,205,41,4107,104130343,38922,3/5/2013,14.5,OZ,4,2.76
86252,205,21,2103,104190040,93475,3/5/2013,128,OZ,1,1.5
86252,205,41,4107,104130343,38922,3/5/2013,8.25,OZ,1,0.79
86252,205,20,2002,104130343,38922,3/5/2013,64,OZ,1,3.19
86252,205,51,5126,1073891272,2225,3/5/2013,14.5,OZ,1,3.79
86252,205,33,3303,103304939,11221,3/5/2013,4,OZ,4,6.76
86252,205,43,4302,104300040,4030,3/5/2013,16,OZ,1,3.29
86252,205,33,3305,102840020,5141,3/5/2013,11,OZ,1,4.29
86252,205,51,5115,101960010,3174,3/5/2013,5.36,OZ,2,3.3
86252,205,33,3301,104178040,19154,3/5/2013,4.25,OZ,2,3.38
86252,205,41,4108,105030050,17737,3/5/2013,15,OZ,1,1.79
86252,205,36,3601,104220040,16277,3/5/2013,12,OZ,3,1.1
86252,205,45,4509,1074616777,22809,3/5/2013,4,OZ,4,5
86252,205,33,3310,104178040,19154,3/5/2013,2.5,OZ,1,1.59
86252,205,41,4109,105100050,2820,3/5/2013,11,OZ,2,1.38
86252,205,33,3315,104114343,17593,3/5/2013,5,OZ,1,2.89
86252,205,51,5117,104280040,18599,3/5/2013,10.9,OZ,1,1.79
86252,205,34,3410,104815545,13864,3/5/2013,8,OZ,1,1
86252,205,33,3308,104178040,19154,3/5/2013,3.5,OZ,1,0.99
86252,205,33,3303,104178040,19154,3/5/2013,3.75,OZ,1,1
86252,205,31,3101,109678696,13219,3/5/2013,6,OZ,1,2.99
86252,205,33,3303,104178040,19154,3/5/2013,3.5,OZ,11,11
86252,205,33,3310,102840020,51688,3/5/2013,3.5,OZ,1,2
86252,205,33,3303,104178040,19154,3/5/2013,1,OZ,6,2
86252,205,33,3305,102840020,18584,3/5/2013,13,OZ,1,3.99
86252,205,36,3601,104113040,17690,3/5/2013,101.4,OZ,1,1.89
86252,205,32,3204,1085736181,13478,3/5/2013,17,OZ,1,4.49
86252,205,34,3499,1074973272,99605,3/5/2013,1,CT,1,1
86252,205,31,3109,104480040,73465,3/5/2013,3,OZ,2,2.58
86252,205,33,3304,107781777,1235,3/5/2013,4.25,OZ,2,2
86252,205,36,3601,101200010,13794,3/5/2013,144,OZ,1,5.49
86252,205,33,3310,1081135383,56685,3/5/2013,3,OZ,1,1.99
86252,205,33,3310,1081135383,56685,3/5/2013,3.5,OZ,1,1.99
86252,205,33,3307,101030010,5740,3/5/2013,10,OZ,1,7.79
86252,205,33,3351,102840020,4219,3/5/2013,4.25,OZ,1,1.49
86252,205,33,3316,104178040,19154,3/5/2013,1,OZ,4,1.33
86252,205,41,4105,102700020,8612,3/6/2013,28,OZ,2,4.38
86252,205,59,5902,104130343,38922,3/6/2013,8,OZ,1,2.49
86252,205,37,3703,105100050,2820,3/6/2013,10.75,OZ,2,3.54
86252,205,0,0,10000,0,3/6/2013,0,,2,21.09
86252,205,38,3801,104130343,38922,3/6/2013,4,LB,1,2.49
86252,205,9,922,102430020,10577,3/6/2013,12,OZ,1,1.69
86252,205,36,3632,107800070,17947,3/6/2013,67.6,OZ,2,2.58
86252,205,31,3108,102460020,11990,3/6/2013,8,OZ,1,2.49
86252,205,41,4105,102700020,8612,3/6/2013,14.5,OZ,1,1.69
86252,205,58,5836,108577181,16968,3/6/2013,36,OZ,1,6.99
86252,205,37,3708,104100040,10522,3/6/2013,2,OZ,1,1.79
86252,205,51,5115,101960010,3174,3/6/2013,5.22,OZ,1,1.65
86252,205,37,3709,104178949,11224,3/6/2013,3,OZ,8,2.76
86252,205,8,810,105250050,15919,3/6/2013,1.5,OZ,1,1.79
86252,205,36,3635,107478070,13856,3/6/2013,25.3,OZ,3,6.27
86252,205,33,3305,102840020,18584,3/6/2013,10,OZ,1,3.99
86252,205,37,3707,105100050,17812,3/6/2013,32,OZ,1,2.99
86252,205,63,6305,101630010,6509,3/6/2013,59,OZ,1,4.49
86252,205,37,3706,104119646,14582,3/6/2013,19,OZ,1,2.79
86252,205,5,516,101600010,12426,3/6/2013,7.4,OZ,1,3.69
86252,205,37,3707,105100050,17812,3/6/2013,49.5,OZ,1,3.19
86252,205,18,1823,104815545,14363,3/6/2013,10.5,OZ,1,1
86252,205,36,3632,104113040,17690,3/6/2013,144,OZ,1,3.99
86252,205,36,3601,101200010,13794,3/6/2013,50.7,OZ,6,5.94
86252,205,37,3706,104119646,14582,3/6/2013,18.5,OZ,1,2.79
86252,205,59,5907,101116616,15266,3/6/2013,32,OZ,1,2.79
86252,205,56,5620,104130343,38922,3/6/2013,8,OZ,1,2.85
86252,205,41,4108,103940030,71386,3/6/2013,27,OZ,1,1.79
86252,205,28,2806,105410050,19509,3/6/2013,16,OZ,1,2.99
86252,205,8,805,1087694181,13478,3/6/2013,11,OZ,1,1
86252,205,55,5561,107332171,10815,3/6/2013,36,OZ,1,4.09
86252,205,33,3303,104178040,19154,3/6/2013,3.25,OZ,1,1
86252,205,27,2701,102310020,13705,3/6/2013,79.2,OZ,1,6.19
86252,205,63,6319,102073525,18893,3/6/2013,128,OZ,1,2.99
86252,205,58,5812,1063690666,12339,3/6/2013,14,OZ,1,5.15
86252,205,2,213,107248676,9190,3/6/2013,8.5,OZ,2,1.18
86252,205,30,3008,1087694181,13478,3/6/2013,16,OZ,1,1
86252,205,11,1102,1030002535,5842,3/6/2013,460,CT,1,5.49
86252,205,56,5617,107592575,4368,3/6/2013,12,OZ,1,3.89
86252,205,31,3108,102150020,10238,3/6/2013,16,OZ,1,4.09
86252,205,29,2920,101600010,1756,3/6/2013,6.6,OZ,1,1.99
86252,205,58,5827,101590010,1366,3/6/2013,12,OZ,2,6.78
86252,205,58,5823,105190050,26456,3/6/2013,20,OZ,1,6.79
86252,205,51,5115,101960010,3174,3/6/2013,5.9,OZ,1,1.65
86252,205,29,2920,101600010,1756,3/6/2013,6.1,OZ,1,1.99
86252,205,9,907,107225070,12465,3/6/2013,20,OZ,2,6.18
86252,205,58,5823,107175575,45566,3/6/2013,80,OZ,1,13.8
86252,205,36,3601,101200010,13794,3/6/2013,67.6,OZ,1,1.79
86252,205,28,2804,103760030,25412,3/6/2013,4.25,OZ,1,1.39
86252,205,60,6011,101800010,14029,3/6/2013,10.2,OZ,1,1.69
86252,205,56,5617,102100020,9886,3/6/2013,16,OZ,1,5.79
86252,205,5,516,103000030,14760,3/6/2013,6.7,OZ,1,3.39
86252,205,27,2705,107910070,85,3/6/2013,22,OZ,1,1.89
86252,205,9,908,104508444,9076,3/6/2013,20,OZ,1,4.29
86252,205,58,5823,104470040,13310,3/6/2013,9,OZ,2,8.58
86252,205,33,3310,104126242,19971,3/6/2013,2.13,OZ,1,0.99
86252,205,29,2920,102970020,8711,3/6/2013,26.2,OZ,1,3.59
86252,205,60,6010,101800010,14029,3/6/2013,12,OZ,3,5.07
86252,205,58,5823,104470040,13310,3/6/2013,8,OZ,1,5.59
86252,205,41,4108,1073639373,7308,3/6/2013,15,OZ,2,3.18
86252,205,29,2928,107142979,20299,3/6/2013,8,OZ,2,4.58
86252,205,8,803,104130343,38922,3/6/2013,8,OZ,1,0.99
86252,205,58,5823,104470040,13310,3/6/2013,2,OZ,6,6
86252,205,32,3201,107754171,17301,3/6/2013,14,OZ,2,5.18
86252,205,31,3101,105250050,15919,3/6/2013,3.5,OZ,1,3.29
86252,205,63,6319,102073525,18893,3/6/2013,64,OZ,1,1.99
86252,205,56,5615,107592575,4368,3/6/2013,8,OZ,1,3.59
86252,205,5,520,103000030,14760,3/6/2013,42,OZ,1,4.99
86252,205,31,3101,105250050,15919,3/6/2013,1.7,OZ,1,2.99
86252,205,9,914,107343575,9705,3/6/2013,4.4,OZ,1,1.19
86252,205,55,5552,104113040,84481,3/6/2013,48,OZ,1,4.19
86252,205,33,3315,102620020,4615,3/6/2013,5.25,OZ,1,1.49
86252,205,31,3101,104113040,28204,3/6/2013,2.5,OZ,1,1
86252,205,63,6320,102685525,7667,3/6/2013,12,CT,2,3.34
86252,205,56,5607,104130343,38922,3/6/2013,8,OZ,2,4.18
86252,205,42,4220,104130343,38922,3/6/2013,32,OZ,1,3.39
86252,205,29,2907,104600040,13023,3/6/2013,12.5,OZ,1,3.29
86252,205,9,901,1074552777,2509,3/6/2013,6,OZ,1,1
86252,205,56,5620,104130343,38922,3/6/2013,7,OZ,2,5.48
86252,205,33,3310,104178040,19154,3/6/2013,2.5,OZ,1,1.59
86252,205,56,5610,102100020,9886,3/6/2013,3,OZ,1,2.49
86252,205,58,5827,107024777,55136,3/6/2013,16,OZ,1,3.59
86252,205,56,5617,107103070,86269,3/6/2013,8,OZ,1,1.09
86252,205,2,213,107248676,9190,3/6/2013,7,OZ,1,0.89
86252,205,55,5552,102073525,18893,3/6/2013,48,OZ,1,5.59
86252,205,12,1207,107323070,4337,3/6/2013,3.75,OZ,1,2.49
86252,205,56,5620,107592575,4368,3/6/2013,8,OZ,1,3.29
86252,205,32,3202,104113040,28204,3/6/2013,48,OZ,1,2.69
86252,205,58,5812,1078533171,7796,3/6/2013,16,OZ,2,6.98
86252,205,63,6311,104180040,19713,3/6/2013,59,OZ,1,3.29
86252,205,56,5615,104130343,38922,3/6/2013,8,OZ,1,2.85
86252,205,51,5199,104130343,38922,3/6/2013,22.85,OZ,2,7.58
86252,205,92,9211,1060933262,32336,3/6/2013,0.06,OZ,1,1
86252,205,8,810,104130343,38922,3/6/2013,0.87,OZ,2,1.78
86252,205,64,6401,101820010,2510,3/6/2013,216,OZ,1,14.79
86252,205,33,3303,104178040,19154,3/6/2013,3.75,OZ,1,1
86252,205,73,7310,1089940787,82344,3/6/2013,14.5,OZ,1,2.19
86252,205,63,6313,104130343,38922,3/6/2013,8,OZ,1,1.19
86252,205,73,7311,1030006535,375,3/6/2013,10,OZ,1,10.39
86252,205,4,416,103400030,8247,3/6/2013,1.45,OZ,1,0.99
86252,205,64,6401,103410030,11704,3/6/2013,216,OZ,1,13.29
86252,205,9,921,102430020,10577,3/6/2013,2.8,OZ,2,1.98
86252,205,64,6401,103410030,11704,3/6/2013,56,OZ,1,4.69
86252,205,36,3603,104130343,38922,3/6/2013,256,OZ,1,2.99
86252,205,64,6401,101820010,2510,3/6/2013,144,OZ,1,7.79
86252,205,59,5907,102700020,2012,3/6/2013,15,OZ,1,1.89
86252,205,97,9753,10000,0,3/6/2013,1,CT,2,1.38
86252,205,51,5126,101380010,27474,3/6/2013,12,OZ,1,3.79
86252,205,64,6410,1063598565,11683,3/6/2013,134.4,OZ,1,13.69
86252,205,8,818,103620030,14868,3/6/2013,45,OZ,1,3.99
86252,205,64,6408,108312080,6670,3/6/2013,5,LT,1,14.99
86252,205,33,3303,102840020,10241,3/6/2013,10.5,OZ,1,4.29
86252,205,64,6401,108382080,15073,3/6/2013,67.2,OZ,1,8.29
86252,205,58,5833,104113040,6165,3/6/2013,48,OZ,1,8.99
86252,205,97,9753,108890888,0,3/6/2013,1,CT,1,1
86252,205,4,416,103400030,15113,3/6/2013,1.5,OZ,1,0.99
86252,205,81,8101,102820020,11186,3/6/2013,1,CT,3,13.28
86252,205,9,922,102430020,10577,3/6/2013,13,OZ,1,3
86252,205,73,7304,104116343,5845,3/6/2013,16,CT,1,4.55
86252,205,33,3303,104178040,19154,3/6/2013,10,OZ,4,17.16
86252,205,64,6407,108894080,18062,3/6/2013,1.5,LT,1,9.19
86252,205,60,6001,101800010,14029,3/6/2013,16,OZ,1,3.49
86252,205,97,9734,102899828,16624,3/6/2013,1,CT,1,1
86252,205,44,4404,104130343,38922,3/6/2013,10.5,OZ,1,2.59
86252,205,64,6401,10948797,8159,3/6/2013,24,OZ,1,2.69
86252,205,9,907,107225070,12465,3/6/2013,16,OZ,1,3.09
86252,205,33,3303,107260070,8245,3/6/2013,3.75,OZ,1,1.69
86252,205,63,6315,101116616,15266,3/6/2013,128,OZ,5,15.06
86252,205,4,416,104000040,26517,3/6/2013,3.14,OZ,2,3.58
86252,205,9,908,1069441161,4531,3/6/2013,5,OZ,1,1.29
86252,205,33,3310,101135313,56685,3/6/2013,2.13,OZ,1,0.99
86252,205,63,6315,101116616,15266,3/6/2013,64,OZ,3,6.1
86252,205,41,4107,1073639373,7308,3/6/2013,98,OZ,1,6.89
86252,205,8,809,105100050,2820,3/6/2013,10.25,OZ,2,2.54
86252,205,33,3302,107615070,194,3/6/2013,8.25,OZ,1,2.29
86252,205,63,6316,104130343,38922,3/6/2013,16,OZ,1,1.69
86252,205,2,202,1064420969,5345,3/6/2013,18.2,OZ,1,2.29
86252,205,9,908,107247070,9903,3/6/2013,9.4,OZ,1,3.59
86252,205,36,3601,101200010,13794,3/6/2013,20,OZ,1,1.69
86252,205,63,6305,104850040,18799,3/6/2013,59,OZ,1,4.99
86252,205,51,5115,101960010,3174,3/6/2013,5.36,OZ,1,1.65
86252,205,8,803,107468070,21167,3/6/2013,20,OZ,1,1
86252,205,33,3301,107781777,1235,3/6/2013,3.5,OZ,1,1
86252,205,62,6201,107111777,15194,3/6/2013,16,OZ,1,3.89
86252,205,5,501,103000030,58434,3/6/2013,18.7,OZ,2,5
86252,205,9,920,107641070,10160,3/6/2013,12,OZ,2,6.78
86252,205,33,3307,104157040,2017,3/6/2013,6,OZ,1,3.49
86252,205,9,902,104400040,12279,3/6/2013,16,OZ,2,7.38
86252,205,51,5115,101960010,3174,3/6/2013,5,OZ,1,1.65
86252,205,14,1416,102400020,4704,3/6/2013,15.25,OZ,2,4.18
86252,205,33,3310,102840020,6911,3/6/2013,2.63,OZ,1,1.49
86252,205,9,901,1087627484,24123,3/6/2013,6,OZ,1,1
86252,205,1,106,105220050,1569,3/6/2013,4,OZ,2,1.38
86252,205,14,1404,101480010,12021,3/6/2013,24,OZ,1,2.79
86252,205,35,3504,103500030,330,3/6/2013,30,OZ,1,2.69
86252,205,8,810,107110070,8280,3/6/2013,2,OZ,1,3.19
86252,205,53,5307,102880020,7907,3/6/2013,12,OZ,2,5.3
86252,205,9,921,101128414,9209,3/6/2013,4,OZ,2,1.5
86252,205,33,3310,102190020,18501,3/6/2013,2.75,OZ,1,0.99
86252,205,9,901,103010030,85957,3/6/2013,8.5,OZ,1,3.89
86252,205,5,501,103800030,758,3/6/2013,17,OZ,1,4.99
86252,205,9,970,103800030,62065,3/6/2013,14.7,OZ,1,2.99
86252,205,97,9753,1021011525,0,3/6/2013,1,CT,2,8.56
86252,205,9,901,1085736181,13478,3/6/2013,8,OZ,1,1
86252,205,51,5122,107527878,6625,3/6/2013,42.72,OZ,1,7.29
86252,205,7,707,104300040,11339,3/6/2013,11.5,OZ,1,4.09
86252,205,25,2503,105000050,32115,3/6/2013,10.2,OZ,1,4.59
86252,205,9,907,107021070,69929,3/6/2013,22,OZ,2,3.96
86252,205,4,412,101900010,10421,3/6/2013,6.25,OZ,2,3.98
86252,205,8,836,107468070,21167,3/6/2013,32,OZ,1,1
86252,205,99,9909,103022333,18063,3/6/2013,12,OZ,1,1.99
86252,205,9,907,107021070,69929,3/6/2013,24,OZ,1,1.05
86252,205,45,4512,104113040,6165,3/6/2013,48,OZ,1,10.99
86252,205,9,907,101410010,13791,3/6/2013,16,OZ,1,4.29
86252,205,26,2606,104130343,38922,3/6/2013,200,CT,1,1.99
86252,205,9,901,104113040,28204,3/6/2013,25,OZ,2,4.38
86252,205,54,5401,103800030,5618,3/6/2013,12.3,OZ,1,2.89
86252,205,97,9753,1021017020,0,3/6/2013,1,CT,1,5.09
86252,205,53,5307,102880020,7907,3/6/2013,14,OZ,2,5.29
86252,205,23,2301,102920020,12168,3/6/2013,16,OZ,1,1.79
86252,205,53,5307,102880020,7907,3/6/2013,16,OZ,5,9.45
86252,205,97,9753,1021013626,0,3/6/2013,1,CT,2,12.08
86252,205,41,4120,104113040,28204,3/6/2013,6,OZ,2,0.99
86252,205,23,2301,102920020,12168,3/6/2013,8,OZ,1,1.09
86252,205,53,5305,104113040,28204,3/6/2013,1.75,OZ,1,1
86252,205,99,9904,103338333,33170,3/6/2013,48,OZ,1,5.29
86252,205,49,4901,104130343,38922,3/6/2013,32,OZ,1,2.79
86252,205,25,2506,104127141,26189,3/6/2013,16,OZ,2,5.18
86252,205,51,5117,104280040,18599,3/6/2013,10.9,OZ,3,5.37
86252,205,97,9753,1021013323,0,3/6/2013,1,CT,1,13.94
86252,205,45,4514,104113040,6165,3/6/2013,48,OZ,1,8.99
86252,205,26,2626,104113040,28204,3/6/2013,1,CT,2,1.58
86252,205,41,4121,102400020,3988,3/6/2013,15,OZ,2,2.58
86252,205,97,9753,1022042424,0,3/6/2013,1,CT,1,10.73
86252,205,51,5117,104280040,18599,3/6/2013,10.7,OZ,4,7.16
86252,205,24,2401,104163646,12116,3/6/2013,20,OZ,1,3.79
86252,205,51,5117,104280040,18599,3/6/2013,10.2,OZ,5,8.95
86252,205,99,9908,103338333,33170,3/6/2013,48,OZ,1,2.29
86252,205,19,1905,104130343,38922,3/6/2013,20,OZ,1,2.39
86252,205,99,9904,103338333,33170,3/6/2013,80,OZ,1,5.29
86252,205,21,2103,103120030,12957,3/6/2013,64,OZ,1,3.99
86252,205,97,9753,1022033929,0,3/6/2013,1,CT,2,24.91
86252,205,21,2114,1087694181,13478,3/6/2013,32,OZ,1,1
86252,205,97,9753,1020800020,0,3/6/2013,1,CT,1,6.99
86252,205,21,2117,108768484,2903,3/6/2013,60,OZ,2,6.78
86252,205,21,2114,1087694181,13478,3/6/2013,17,OZ,2,2
86252,205,21,2117,107480676,10585,3/6/2013,160,OZ,1,3.99
86252,205,21,2119,1061300868,867,3/6/2013,128,OZ,1,3.69
86252,205,19,1905,104180040,19713,3/6/2013,32,OZ,1,2.69
86252,205,20,2002,105100050,2820,3/6/2013,64,OZ,1,3.79
86252,205,26,2622,102570020,20361,3/6/2013,20,CT,1,3.49
86252,205,31,3101,104113040,28204,3/7/2013,4,OZ,1,2.59
86252,205,58,5827,107024777,55136,3/7/2013,16,OZ,3,7.5
86252,205,58,5824,107778272,9260,3/7/2013,14,OZ,1,3.59
86252,205,31,3108,102150020,10238,3/7/2013,4,OZ,1,1.99
86252,205,29,2914,102100020,9886,3/7/2013,14,OZ,1,3.29
86252,205,9,907,107518575,11221,3/7/2013,15,OZ,3,10.47
86252,205,58,5813,1078533171,7796,3/7/2013,16,OZ,2,2.5
86252,205,97,9753,1022020929,0,3/7/2013,1,CT,2,7.76
86252,205,29,2923,101116616,15266,3/7/2013,4.9,OZ,1,1.49
86252,205,58,5836,107778272,9260,3/7/2013,12,OZ,1,3.49
86252,205,58,5823,103950030,54626,3/7/2013,12,OZ,1,2.79
86252,205,33,3318,1061415666,19049,3/7/2013,12,OZ,1,1.25
86252,205,29,2914,104130343,38922,3/7/2013,24,OZ,1,3.99
86252,205,9,907,107102575,2570,3/7/2013,20,OZ,2,4.18
86252,205,58,5823,105190050,26456,3/7/2013,20,OZ,1,6.79
86252,205,21,2108,104130343,38922,3/7/2013,64,OZ,1,2.69
86252,205,29,2902,105100050,2820,3/7/2013,19,OZ,2,5.98
86252,205,63,6312,105020050,52045,3/7/2013,54,OZ,1,3.59
86252,205,54,5403,103800030,17050,3/7/2013,14.4,OZ,1,5.79
86252,205,33,3307,108186484,7870,3/7/2013,24,OZ,2,6.98
86252,205,29,2930,103760030,72948,3/7/2013,10,OZ,1,2.59
86252,205,13,1306,107174070,16958,3/7/2013,2,LB,1,1.99
86252,205,58,5812,1078533171,7796,3/7/2013,16,OZ,2,6.98
86252,205,97,9753,1022027727,0,3/7/2013,1,CT,1,17.28
86252,205,27,2701,102310020,13705,3/7/2013,22,OZ,1,1.49
86252,205,63,6320,102685525,7667,3/7/2013,12,CT,4,4.64
86252,205,56,5620,104130343,38922,3/7/2013,8,OZ,3,8.55
86252,205,33,3307,107641070,10160,3/7/2013,1.37,OZ,2,1
86252,205,26,2633,1067274464,29380,3/7/2013,4,RL,2,2
86252,205,8,807,1085736181,13478,3/7/2013,18,OZ,2,2
86252,205,55,5552,102073525,18893,3/7/2013,48,OZ,1,5.59
86252,205,21,2117,108768484,2903,3/7/2013,60,OZ,1,3.39
86252,205,28,2804,10930090,12157,3/7/2013,12,OZ,1,2.39
86252,205,63,6319,102073525,18893,3/7/2013,64,OZ,1,1.99
86252,205,58,5824,104450040,8318,3/7/2013,14,OZ,1,3.59
86252,205,33,3308,104178040,19154,3/7/2013,4.25,OZ,1,1.69
86252,205,27,2707,104116343,28305,3/7/2013,3.5,LB,2,7.38
86252,205,9,908,102430020,10577,3/7/2013,3.1,OZ,1,0.75
86252,205,58,5823,101590010,1366,3/7/2013,16,OZ,1,3.79
86252,205,99,9909,107127979,6732,3/7/2013,9,OZ,1,2.98
86252,205,29,2925,101740010,47096,3/7/2013,14,OZ,2,4.98
86252,205,60,6011,101800010,14029,3/7/2013,16.3,OZ,2,4.58
86252,205,56,5620,102100020,9886,3/7/2013,7,OZ,1,4.59
86252,205,35,3504,103700030,4628,3/7/2013,9,OZ,1,1.49
86252,205,27,2705,105000050,6775,3/7/2013,132,OZ,1,13.89
86252,205,8,807,101340919,17823,3/7/2013,28,OZ,2,7.58
86252,205,55,5556,104113040,28204,3/7/2013,56,OZ,1,2.09
86252,205,26,2617,101090010,15232,3/7/2013,1,CT,1,4.19
86252,205,31,3101,104113040,28204,3/7/2013,2.5,OZ,1,1
86252,205,63,6315,101116616,15266,3/7/2013,128,OZ,4,12.08
86252,205,56,5617,104130343,38922,3/7/2013,12,OZ,1,3.19
86252,205,32,3204,104130343,38922,3/7/2013,17,OZ,1,5.09
86252,205,31,3101,105250050,15919,3/7/2013,16,OZ,1,7.59
86252,205,10,1012,102700020,23332,3/7/2013,13,OZ,2,2.98
86252,205,55,5555,107756777,7459,3/7/2013,16,OZ,1,5.19
86252,205,97,9753,1022020222,0,3/7/2013,1,CT,1,3.33
86252,205,27,2710,104116343,28305,3/7/2013,14,LB,1,5.29
86252,205,63,6315,101116616,15266,3/7/2013,64,OZ,1,1.94
86252,205,58,5824,107367575,3012,3/7/2013,14,OZ,2,7.98
86252,205,33,3303,104178040,19154,3/7/2013,3.5,OZ,8,8
86252,205,27,2705,107910070,85,3/7/2013,22,OZ,4,7.56
86252,205,8,802,103030030,3100,3/7/2013,10,OZ,1,0.99
86252,205,27,2705,107910070,85,3/7/2013,132,OZ,1,11.99
86252,205,25,2506,104127141,26189,3/7/2013,32,OZ,1,4.09
86252,205,27,2707,105000050,6132,3/7/2013,3,LB,1,7.59
86252,205,58,5835,107080070,9078,3/7/2013,16,OZ,1,1.99
86252,205,26,2633,103040030,683,3/7/2013,6,RL,1,9.79
86252,205,33,3304,102840020,6777,3/7/2013,10.5,OZ,1,3.49
86252,205,29,2902,103760030,8501,3/7/2013,15,OZ,2,3
86252,205,9,908,103029131,10674,3/7/2013,25,OZ,1,4.49
86252,205,36,3628,101200010,12029,3/7/2013,20,OZ,1,1.69
86252,205,97,9799,1074098575,33170,3/7/2013,1,CT,2,2
86252,205,36,3611,104113040,17690,3/7/2013,405.6,OZ,2,7.58
86252,205,59,5907,104130343,38922,3/7/2013,45,OZ,1,2.95
86252,205,39,3903,104113040,28204,3/7/2013,24,OZ,1,1.99
86252,205,34,3406,101700010,3764,3/7/2013,12,OZ,1,2.99
86252,205,37,3703,105100050,2820,3/7/2013,10.75,OZ,2,1.58
86252,205,8,807,102100020,9886,3/7/2013,18,OZ,1,1.79
86252,205,36,3630,107800070,5208,3/7/2013,50.7,OZ,3,2.97
86252,205,24,2415,103760030,11238,3/7/2013,15,OZ,1,1.99
86252,205,36,3618,104900040,23359,3/7/2013,20,OZ,1,1.69
86252,205,63,6305,101630010,95925,3/7/2013,59,OZ,2,6.38
86252,205,36,3604,107800070,16023,3/7/2013,60,OZ,1,3.99
86252,205,36,3601,101200010,13794,3/7/2013,20,OZ,1,1.69
86252,205,36,3626,101200010,16391,3/7/2013,20,OZ,1,1.69
86252,205,9,908,107235979,2011,3/7/2013,10,OZ,1,1.99
86252,205,41,4106,107047575,7217,3/7/2013,8,OZ,1,1.99
86252,205,97,9753,1021600525,0,3/7/2013,1,CT,1,5.49
86252,205,36,3630,104900040,3809,3/7/2013,20,OZ,1,1.69
86252,205,63,6315,104130343,38922,3/7/2013,32,OZ,2,2.94
86252,205,37,3711,105100050,2820,3/7/2013,10.75,OZ,4,7.96
86252,205,36,3601,104900040,3809,3/7/2013,42.2,OZ,1,1.19
86252,205,36,3604,104113040,17690,3/7/2013,67.6,OZ,1,1.29
86252,205,9,901,1074552777,2509,3/7/2013,6,OZ,1,1
86252,205,36,3604,107297979,16095,3/7/2013,144,OZ,1,5.79
86252,205,21,2106,104190040,93475,3/7/2013,128,OZ,1,1.5
86252,205,40,4004,104100040,10522,3/7/2013,8,OZ,1,4.39
86252,205,62,6201,107111777,15194,3/7/2013,16,OZ,1,2.49
86252,205,36,3611,108265787,4687,3/7/2013,405.6,OZ,1,6.29
86252,205,35,3504,103700030,4628,3/7/2013,24,OZ,1,3.09
86252,205,38,3801,104130343,38922,3/7/2013,4,LB,3,7.47
86252,205,16,1604,102200020,20100,3/7/2013,15,CT,1,1.59
86252,205,36,3632,103361333,23504,3/7/2013,8.45,OZ,1,0.5
86252,205,97,9753,1085395181,0,3/7/2013,1,CT,3,8.97
86252,205,41,4105,102700020,8612,3/7/2013,14.5,OZ,5,8.45
86252,205,59,5907,104130343,38922,3/7/2013,16,OZ,2,2.98
86252,205,36,3629,101200010,23360,3/7/2013,20,OZ,1,1.69
86252,205,33,3317,104610040,15889,3/7/2013,3.62,OZ,2,2
86252,205,36,3630,107800070,23561,3/7/2013,20,OZ,1,1.69
86252,205,8,818,103620030,14868,3/7/2013,45,OZ,1,3.99
86252,205,41,4107,102400020,4704,3/7/2013,14.5,OZ,1,1.69
86252,205,24,2407,103900030,10383,3/7/2013,4.6,OZ,2,1.78
86252,205,64,6401,103410030,31269,3/7/2013,144,OZ,1,5.99
86252,205,9,908,107247070,9903,3/7/2013,18.4,OZ,1,5.49
86252,205,64,6408,108500080,26494,3/7/2013,1.5,LT,1,7.29
86252,205,35,3509,109451494,20153,3/7/2013,75,OZ,1,2.99
86252,205,81,8101,102820020,11186,3/7/2013,1,CT,2,8.57
86252,205,7,708,1076211171,17286,3/7/2013,12,OZ,1,10.29
86252,205,63,6340,101037414,27604,3/7/2013,5.8,OZ,1,2.99
86252,205,97,9753,1021013626,0,3/7/2013,1,CT,1,6.99
86252,205,64,6401,107199070,4043,3/7/2013,24,OZ,1,2.09
86252,205,9,908,103446939,4628,3/7/2013,28,OZ,1,7.99
86252,205,64,6401,103410030,11704,3/7/2013,216,OZ,1,13.29
86252,205,36,3601,101200010,13794,3/7/2013,144,OZ,1,5.49
86252,205,64,6401,103410030,11704,3/7/2013,144,OZ,2,17.48
86252,205,9,902,103800030,17050,3/7/2013,4,OZ,1,3.99
86252,205,97,9753,10000,0,3/7/2013,1,CT,3,2.07
86252,205,19,1908,104130343,38922,3/7/2013,40,OZ,1,4.99
86252,205,72,7205,103500030,3830,3/7/2013,6.4,OZ,1,1.99
86252,205,14,1404,101480010,12021,3/7/2013,23.4,OZ,1,2.79
86252,205,64,6409,108105484,38355,3/7/2013,0.75,LT,1,3.69
86252,205,33,3304,107781777,1235,3/7/2013,4.25,OZ,1,1
