Year,Product_line,Product_type,Product,Order_method_type,Retailer_country,Revenue,Planned_revenue,Product_cost,Quantity,Unit_cost,Unit_price,Gross_profit,Unit_sale_price
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Canada,472638,449006.1,335572.98,6387,52.54,74,137065.02,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Mexico,439412,417441.4,311982.52,5938,52.54,74,127429.48,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Brazil,277648,263765.6,197130.08,3752,52.54,74,80517.92,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Japan,356902,339056.9,253400.42,4823,52.54,74,103501.58,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Korea,378880,359936,269004.8,5120,52.54,74,109875.2,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,China,486550,462222.5,345450.5,6575,52.54,74,141099.5,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Singapore,292226,277614.7,207480.46,3949,52.54,74,84745.54,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Australia,246864,234520.8,175273.44,3336,52.54,74,71590.56,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Netherlands,364598,346368.1,258864.58,4927,52.54,74,105733.42,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Sweden,110778,105239.1,78652.38,1497,52.54,74,32125.62,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Finland,424390,403170.5,301316.9,5735,52.54,74,123073.1,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,France,413438,392766.1,293540.98,5587,52.54,74,119897.02,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Germany,349650,332167.5,248251.5,4725,52.54,74,101398.5,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,United Kingdom,428090,406685.5,303943.9,5785,52.54,74,124146.1,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Belgium,189810,180319.5,134765.1,2565,52.54,74,55044.9,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Switzerland,232656,221023.2,165185.76,3144,52.54,74,67470.24,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Austria,198172,188263.4,140702.12,2678,52.54,74,57469.88,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Italy,357494,339619.3,253820.74,4831,52.54,74,103673.26,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Spain,332038,315436.1,235746.98,4487,52.54,74,96291.02,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,E-mail,United States,23310,22144.5,16550.1,315,52.54,74,6759.9,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,E-mail,Canada,119806,113815.7,85062.26,1619,52.54,74,34743.74,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,E-mail,United Kingdom,45066,42812.7,31996.86,609,52.54,74,13069.14,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Fax,United States,67192,63832.4,47706.32,908,52.54,74,19485.68,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Fax,Singapore,64750,61512.5,45972.5,875,52.54,74,18777.5,70.3
2007,Mountaineering Equipment,Safety,Granite Climbing Helmet,Fax,Belgium,27158,25800.1,19282.18,367,52.54,74,7875.82,70.3
2007,Mountaineering Equipment,Safety,Husky Harness,Telephone,Canada,30810,29269.5,20746.98,474,43.77,65,10063.02,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Telephone,Australia,30225,28713.75,20353.05,465,43.77,65,9871.95,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Telephone,Sweden,75270,71506.5,50685.66,1158,43.77,65,24584.34,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Telephone,Germany,42315,40199.25,28494.27,651,43.77,65,13820.73,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Telephone,United Kingdom,17030,16178.5,11467.74,262,43.77,65,5562.26,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,United States,138450,131527.5,93230.1,2130,43.77,65,45219.9,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,Japan,133250,126587.5,89728.5,2050,43.77,65,43521.5,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,France,59215,56254.25,39874.47,911,43.77,65,19340.53,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,Germany,47580,45201,32039.64,732,43.77,65,15540.36,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,United Kingdom,26715,25379.25,17989.47,411,43.77,65,8725.53,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,Austria,43420,41249,29238.36,668,43.77,65,14181.64,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Sales visit,Spain,30030,28528.5,20221.74,462,43.77,65,9808.26,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,United States,845910,803614.5,569622.78,13014,43.77,65,276287.22,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Canada,393445,373772.75,264939.81,6053,43.77,65,128505.19,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Mexico,260780,247741,175605.24,4012,43.77,65,85174.76,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Brazil,161980,153881,109074.84,2492,43.77,65,52905.16,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Japan,220285,209270.75,148336.53,3389,43.77,65,71948.47,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Korea,237055,225202.25,159629.19,3647,43.77,65,77425.81,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,China,304720,289484,205193.76,4688,43.77,65,99526.24,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Singapore,130520,123994,87890.16,2008,43.77,65,42629.84,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Australia,155220,147459,104522.76,2388,43.77,65,50697.24,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Netherlands,223665,212481.75,150612.57,3441,43.77,65,73052.43,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Sweden,27950,26552.5,18821.1,430,43.77,65,9128.9,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Finland,266110,252804.5,179194.38,4094,43.77,65,86915.62,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Denmark,66625,63293.75,44864.25,1025,43.77,65,21760.75,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,France,241020,228969,162299.16,3708,43.77,65,78720.84,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Germany,199290,189325.5,134198.82,3066,43.77,65,65091.18,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,United Kingdom,229580,218101,154595.64,3532,43.77,65,74984.36,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Belgium,135850,129057.5,91479.3,2090,43.77,65,44370.7,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Switzerland,145860,138567,98219.88,2244,43.77,65,47640.12,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Austria,129870,123376.5,87452.46,1998,43.77,65,42417.54,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Italy,261105,248049.75,175824.09,4017,43.77,65,85280.91,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Web,Spain,222170,211061.5,149605.86,3418,43.77,65,72564.14,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,E-mail,United States,14885,14140.75,10023.33,229,43.77,65,4861.67,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,E-mail,Canada,38545,36617.75,25955.61,593,43.77,65,12589.39,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,E-mail,United Kingdom,24765,23526.75,16676.37,381,43.77,65,8088.63,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Fax,United States,41535,39458.25,27969.03,639,43.77,65,13565.97,61.75
2007,Mountaineering Equipment,Safety,Husky Harness,Fax,Singapore,93080,88426,62678.64,1432,43.77,65,30401.36,61.75
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,Canada,131670,125086.5,64554.21,1197,53.93,110,67115.79,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,Australia,122100,115995,59862.3,1110,53.93,110,62237.7,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,Sweden,211970,201371.5,103923.11,1927,53.93,110,108046.89,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,Germany,105710,100424.5,51826.73,961,53.93,110,53883.27,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,United Kingdom,43120,40964,21140.56,392,53.93,110,21979.44,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Telephone,Italy,70840,67298,34730.92,644,53.93,110,36109.08,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,United States,495550,470772.5,242954.65,4505,53.93,110,252595.35,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,Japan,357720,339834,175380.36,3252,53.93,110,182339.64,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,France,129580,123101,63529.54,1178,53.93,110,66050.46,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,Germany,108240,102828,53067.12,984,53.93,110,55172.88,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,United Kingdom,53680,50996,26317.84,488,53.93,110,27362.16,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,Austria,41910,39814.5,20547.33,381,53.93,110,21362.67,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Sales visit,Spain,160600,152570,78737.8,1460,53.93,110,81862.2,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,United States,1720730,1634693.5,843626.99,15643,53.93,110,877103.01,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Canada,749100,711645,367263.3,6810,53.93,110,381836.7,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Mexico,569470,540996.5,279195.61,5177,53.93,110,290274.39,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Brazil,374110,355404.5,183415.93,3401,53.93,110,190694.07,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Japan,439450,417477.5,215450.35,3995,53.93,110,223999.65,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Korea,535590,508810.5,262585.17,4869,53.93,110,273004.83,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,China,684970,650721.5,335822.11,6227,53.93,110,349147.89,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Singapore,208230,197818.5,102089.49,1893,53.93,110,106140.51,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Australia,294580,279851,144424.54,2678,53.93,110,150155.46,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Netherlands,530640,504108,260158.32,4824,53.93,110,270481.68,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Sweden,59730,56743.5,29283.99,543,53.93,110,30446.01,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Finland,598400,568480,293379.2,5440,53.93,110,305020.8,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Denmark,98450,93527.5,48267.35,895,53.93,110,50182.65,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,France,545600,518320,267492.8,4960,53.93,110,278107.2,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Germany,436370,414551.5,213940.31,3967,53.93,110,222429.69,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,United Kingdom,502700,477565,246460.1,4570,53.93,110,256239.9,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Belgium,303820,288629,148954.66,2762,53.93,110,154865.34,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Switzerland,326590,310260.5,160118.17,2969,53.93,110,166471.83,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Austria,332750,316112.5,163138.25,3025,53.93,110,169611.75,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Italy,516560,490732,253255.28,4696,53.93,110,263304.72,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Spain,392700,373065,192530.1,3570,53.93,110,200169.9,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,E-mail,United States,38940,36993,19091.22,354,53.93,110,19848.78,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,E-mail,Canada,158510,150584.5,77713.13,1441,53.93,110,80796.87,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,E-mail,United Kingdom,55220,52459,27072.86,502,53.93,110,28147.14,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Fax,United States,82720,78584,40555.36,752,53.93,110,42164.64,104.5
2007,Mountaineering Equipment,Safety,Husky Harness Extreme,Fax,Singapore,292160,277552,143238.08,2656,53.93,110,148921.92,104.5
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Telephone,Canada,7557,7557,3597.59,229,15.71,33,3959.41,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Telephone,Australia,7920,7920,3770.4,240,15.71,33,4149.6,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Telephone,Germany,13695,11640.75,6193.875,415,14.925,33,7501.125,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Telephone,United Kingdom,6996,4897.2,2997.68,212,14.14,33,3998.32,23.1
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Telephone,Italy,7788,7788,3707.56,236,15.71,33,4080.44,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,United States,69630,57693.42857,31255.12857,2110,14.81285714,33,38374.87143,27.34285714
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,Japan,48378,33864.6,20729.24,1466,14.14,33,27648.76,23.1
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,France,9999,9999,4760.13,303,15.71,33,5238.87,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,Germany,6831,6831,3251.97,207,15.71,33,3579.03,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,United Kingdom,5445,5445,2592.15,165,15.71,33,2852.85,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,Austria,15048,12790.8,6805.8,456,14.925,33,8242.2,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Sales visit,Spain,8415,8415,4006.05,255,15.71,33,4408.95,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,United States,260469,229212.72,119042.226,7893,15.082,33,141426.774,29.04
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Canada,95238,92640.6,44927.1491,2886,15.56727273,33,50310.8509,32.1
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Mexico,78903,68758.32858,35953.80858,2391,15.03714286,33,42949.19142,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Brazil,52668,45896.4,23999.28,1596,15.03714286,33,28668.72,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Japan,67947,63870.18,31700.364,2059,15.396,33,36246.636,31.02
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Korea,77385,67435.50001,35262.10001,2345,15.03714286,33,42122.89999,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,China,99594,86789.05715,45382.09715,3018,15.03714286,33,54211.90285,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Singapore,57123,46840.86,25563.408,1731,14.768,33,31559.592,27.06
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Australia,52470,44599.5,23730.75,1590,14.925,33,28739.25,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Netherlands,68277,59498.52858,31111.84858,2069,15.03714286,33,37165.15142,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Sweden,30756,26142.6,13910.1,932,14.925,33,16845.9,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Finland,86295,75199.92858,39322.12858,2615,15.03714286,33,46972.87142,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Denmark,10296,10296,4901.52,312,15.71,33,5394.48,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,France,88638,75342.3,40088.55,2686,14.925,33,48549.45,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Germany,73920,63840,33591.85455,2240,14.99636364,33,40328.14545,28.5
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,United Kingdom,77583,67003.5,35256.45092,2351,14.99636364,33,42326.54908,28.5
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Belgium,40161,34136.85,18163.725,1217,14.925,33,21997.275,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Switzerland,47685,41554.07143,21728.67143,1445,15.03714286,33,25956.32857,28.75714286
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Austria,42108,37055.04,19244.632,1276,15.082,33,22863.368,29.04
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Italy,77682,66029.7,35133.45,2354,14.925,33,42548.55,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,Spain,65406,55595.1,29581.35,1982,14.925,33,35824.65,28.05
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,E-mail,Canada,34188,23931.6,14649.04,1036,14.14,33,19538.96,23.1
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,E-mail,Sweden,9966,6976.2,4270.28,302,14.14,33,5695.72,23.1
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,E-mail,United Kingdom,6633,6633,3157.71,201,15.71,33,3475.29,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Fax,United States,10890,10890,5184.3,330,15.71,33,5705.7,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Fax,Singapore,16434,16434,7823.58,498,15.71,33,8610.42,33
2007,Mountaineering Equipment,Safety,Granite Signal Mirror,Fax,Belgium,4587,4587,2183.69,139,15.71,33,2403.31,33
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Telephone,Canada,18952,18952,9286.48,4738,1.96,4,9665.52,4
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Telephone,Australia,28916,27470.2,14168.84,7229,1.96,4,14747.16,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Telephone,Sweden,57144,54286.8,28000.56,14286,1.96,4,29143.44,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Telephone,Germany,20280,19266,9937.2,5070,1.96,4,10342.8,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Telephone,United Kingdom,12368,11749.6,6060.32,3092,1.96,4,6307.68,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,United States,159796,154089.0001,78300.04,39949,1.96,4,81495.96,3.85714286
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,France,36304,34488.8,17788.96,9076,1.96,4,18515.04,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Germany,19864,18870.8,9733.36,4966,1.96,4,10130.64,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,United Kingdom,44528,42301.6,21818.72,11132,1.96,4,22709.28,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Austria,66772,63433.4,32718.28,16693,1.96,4,34053.72,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Sales visit,Spain,24276,23062.2,11895.24,6069,1.96,4,12380.76,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,United States,625568,602109.2,306528.32,156392,1.96,4,319039.68,3.85
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Canada,172908,166423.95,84724.92,43227,1.96,4,88183.08,3.85
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Mexico,179444,170471.8,87927.56,44861,1.96,4,91516.44,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Brazil,109996,104496.2,53898.04,27499,1.96,4,56097.96,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Japan,330352,313834.4,161872.48,82588,1.96,4,168479.52,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Korea,242372,233715.8573,118762.28,60593,1.96,4,123609.72,3.85714286
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,China,315408,315408,154549.92,78852,1.96,4,160858.08,4
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Singapore,173376,164707.2,84954.24,43344,1.96,4,88421.76,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Australia,156768,148929.6,76816.32,39192,1.96,4,79951.68,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Netherlands,170592,162062.4,83590.08,42648,1.96,4,87001.92,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Sweden,62696,59561.2,30721.04,15674,1.96,4,31974.96,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Finland,210904,200358.8,103342.96,52726,1.96,4,107561.04,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Denmark,15800,15010,7742,3950,1.96,4,8058,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,France,243132,230975.4,119134.68,60783,1.96,4,123997.32,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Germany,227000,217541.6665,111230,56750,1.96,4,115770,3.83333333
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,United Kingdom,195192,185432.4,95644.08,48798,1.96,4,99547.92,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Belgium,103700,98515,50813,25925,1.96,4,52887,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Switzerland,139876,132882.2,68539.24,34969,1.96,4,71336.76,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Austria,52376,49757.2,25664.24,13094,1.96,4,26711.76,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Italy,219840,208848,107721.6,54960,1.96,4,112118.4,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Spain,185160,175902,90728.4,46290,1.96,4,94431.6,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Special,Singapore,28964,27515.8,14192.36,7241,1.96,4,14771.64,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,E-mail,United States,13124,12467.8,6430.76,3281,1.96,4,6693.24,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,E-mail,Canada,124324,120594.28,60918.76,31081,1.96,4,63405.24,3.88
2007,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Fax,Belgium,19252,18289.4,9433.48,4813,1.96,4,9818.52,3.8
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Telephone,Canada,31290,29725.5,15408.09,447,34.47,70,15881.91,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Telephone,Australia,33880,32186,16683.48,484,34.47,70,17196.52,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Telephone,Sweden,53200,50540,26197.2,760,34.47,70,27002.8,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Telephone,Germany,24360,23142,11995.56,348,34.47,70,12364.44,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Telephone,United Kingdom,16800,15960,8272.8,240,34.47,70,8527.2,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,United States,178710,169774.5,88001.91,2553,34.47,70,90708.09,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Japan,35980,34181,17717.58,514,34.47,70,18262.42,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,France,51870,49276.5,25542.27,741,34.47,70,26327.73,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Germany,34020,32319,16752.42,486,34.47,70,17267.58,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,United Kingdom,74200,70490,36538.2,1060,34.47,70,37661.8,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Austria,99610,94629.5,49050.81,1423,34.47,70,50559.19,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Sales visit,Spain,39270,37306.5,19337.67,561,34.47,70,19932.33,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,United States,888860,844417,437700.06,12698,34.47,70,451159.94,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Canada,194460,184737,95757.66,2778,34.47,70,98702.34,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Mexico,236460,224637,116439.66,3378,34.47,70,120020.34,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Brazil,177450,168577.5,87381.45,2535,34.47,70,90068.55,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Japan,411600,391020,202683.6,5880,34.47,70,208916.4,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Korea,327390,311020.5,161216.19,4677,34.47,70,166173.81,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,China,428960,407512,211232.16,6128,34.47,70,217727.84,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Singapore,276990,263140.5,136397.79,3957,34.47,70,140592.21,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Australia,219030,208078.5,107856.63,3129,34.47,70,111173.37,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Netherlands,265790,252500.5,130882.59,3797,34.47,70,134907.41,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Sweden,111020,105469,54669.42,1586,34.47,70,56350.58,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Finland,286300,271985,140982.3,4090,34.47,70,145317.7,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Denmark,27930,26533.5,13753.53,399,34.47,70,14176.47,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,France,325360,309092,160216.56,4648,34.47,70,165143.44,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Germany,305410,290139.5,150392.61,4363,34.47,70,155017.39,66.5
2007,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,United Kingdom,254940,242193,125539.74,3642,34.47,70,129400.26,66.5
